,regiao,estado,municipio,coduf,codmun,codRegiaoSaude,nomeRegiaoSaude,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Recuperadosnovos,emAcompanhamentoNovos,interior/metropolitana
1322,Sudeste,MG,,31,,,,2023-01-14,2,21168791.0,4114182,0,64687,0,,,
1323,Sudeste,MG,,31,,,,2023-01-15,3,21168791.0,4114182,0,64687,0,,,
1324,Sudeste,MG,,31,,,,2023-01-16,3,21168791.0,4116776,2594,64698,11,,,
1325,Sudeste,MG,,31,,,,2023-01-17,3,21168791.0,4118122,1346,64717,19,,,
1326,Sudeste,MG,,31,,,,2023-01-18,3,21168791.0,4119363,1241,64749,32,,,
1327,Sudeste,MG,,31,,,,2023-01-19,3,21168791.0,4120843,1480,64773,24,,,
1328,Sudeste,MG,,31,,,,2023-01-20,3,21168791.0,4122029,1186,64799,26,,,
1329,Sudeste,MG,,31,,,,2023-01-21,3,21168791.0,4122029,0,64799,0,,,
1330,Sudeste,MG,,31,,,,2023-01-22,4,21168791.0,4122029,0,64799,0,,,
1331,Sudeste,MG,,31,,,,2023-01-23,4,21168791.0,4124244,2215,64819,20,,,
1332,Sudeste,MG,,31,,,,2023-01-24,4,21168791.0,4125271,1027,64839,20,,,
1333,Sudeste,MG,,31,,,,2023-01-25,4,21168791.0,4126949,1678,64859,20,,,
1334,Sudeste,MG,,31,,,,2023-01-26,4,21168791.0,4128254,1305,64887,28,,,
1335,Sudeste,MG,,31,,,,2023-01-27,4,21168791.0,4129935,1681,64895,8,,,
1336,Sudeste,MG,,31,,,,2023-01-28,4,21168791.0,4129935,0,64895,0,,,
1337,Sudeste,MG,,31,,,,2023-01-29,5,21168791.0,4129935,0,64895,0,,,
1338,Sudeste,MG,,31,,,,2023-01-30,5,21168791.0,4131233,1298,64902,7,,,
1339,Sudeste,MG,,31,,,,2023-01-31,5,21168791.0,4137446,6213,64935,33,,,
1340,Sudeste,MG,,31,,,,2023-02-01,5,21168791.0,4141458,4012,64957,22,,,
1341,Sudeste,MG,,31,,,,2023-02-02,5,21168791.0,4153435,11977,64965,8,,,
1342,Sudeste,MG,,31,,,,2023-02-03,5,21168791.0,4153950,515,64982,17,,,
1343,Sudeste,MG,,31,,,,2023-02-04,5,21168791.0,4153950,0,64982,0,,,
1344,Sudeste,MG,,31,,,,2023-02-05,6,21168791.0,4153950,0,64982,0,,,
1345,Sudeste,MG,,31,,,,2023-02-06,6,21168791.0,4157217,3267,64995,13,,,
1346,Sudeste,MG,,31,,,,2023-02-07,6,21168791.0,4158608,1391,65005,10,,,
1347,Sudeste,MG,,31,,,,2023-02-08,6,21168791.0,4168815,10207,64962,-43,,,
1348,Sudeste,MG,,31,,,,2023-02-09,6,21168791.0,4171030,2215,64962,0,,,
1349,Sudeste,MG,,31,,,,2023-02-10,6,21168791.0,4175605,4575,64962,0,,,
1350,Sudeste,MG,,31,,,,2023-02-11,6,21168791.0,4175605,0,64962,0,,,
1351,Sudeste,MG,,31,,,,2023-02-12,7,21168791.0,4175605,0,64962,0,,,
1352,Sudeste,MG,,31,,,,2023-02-13,7,21168791.0,4189328,13723,65005,43,,,
1353,Sudeste,MG,,31,,,,2023-02-14,7,21168791.0,4176305,-13023,65005,0,,,
1354,Sudeste,MG,,31,,,,2023-02-15,7,21168791.0,4178234,1929,65005,0,,,
1355,Sudeste,MG,,31,,,,2023-02-16,7,21168791.0,4178803,569,65074,69,,,
1356,Sudeste,MG,,31,,,,2023-02-17,7,21168791.0,4184728,5925,65075,1,,,
1357,Sudeste,MG,,31,,,,2023-02-18,7,21168791.0,4184728,0,65075,0,,,
1358,Sudeste,MG,,31,,,,2023-02-19,8,21168791.0,4184728,0,65075,0,,,
1359,Sudeste,MG,,31,,,,2023-02-20,8,21168791.0,4184728,0,65075,0,,,
1360,Sudeste,MG,,31,,,,2023-02-21,8,21168791.0,4184728,0,65075,0,,,
1361,Sudeste,MG,,31,,,,2023-02-22,8,21168791.0,4184728,0,65075,0,,,
1362,Sudeste,MG,,31,,,,2023-02-23,8,21168791.0,4185759,1031,65471,396,,,
1363,Sudeste,MG,,31,,,,2023-02-24,8,21168791.0,4187298,1539,65471,0,,,
1364,Sudeste,MG,,31,,,,2023-02-25,8,21168791.0,4187298,0,65471,0,,,
1365,Sudeste,MG,,31,,,,2023-02-26,9,21168791.0,4187298,0,65471,0,,,
1366,Sudeste,MG,,31,,,,2023-02-27,9,21168791.0,4190922,3624,65471,0,,,
1367,Sudeste,MG,,31,,,,2023-02-28,9,21168791.0,4193836,2914,65471,0,,,
1368,Sudeste,MG,,31,,,,2023-03-01,9,21168791.0,4194916,1080,65498,27,,,
1369,Sudeste,MG,,31,,,,2023-03-02,9,21168791.0,4189222,-5694,65498,0,,,
1370,Sudeste,MG,,31,,,,2023-03-03,9,21168791.0,4189760,538,65507,9,,,
1371,Sudeste,MG,,31,,,,2023-03-04,9,21168791.0,4189760,0,65507,0,,,
1372,Sudeste,MG,,31,,,,2023-03-05,10,21168791.0,4189760,0,65507,0,,,
1373,Sudeste,MG,,31,,,,2023-03-06,10,21168791.0,4189760,0,65507,0,,,
1374,Sudeste,MG,,31,,,,2023-03-07,10,21168791.0,4189760,0,65507,0,,,
1375,Sudeste,MG,,31,,,,2023-03-08,10,21168791.0,4189760,0,65507,0,,,
1376,Sudeste,MG,,31,,,,2023-03-09,10,21168791.0,4189760,0,65507,0,,,
1377,Sudeste,MG,,31,,,,2023-03-10,10,21168791.0,4189760,0,65507,0,,,
1378,Sudeste,MG,,31,,,,2023-03-11,10,21168791.0,4194616,4856,65555,48,,,
1379,Sudeste,MG,,31,,,,2023-03-12,11,21168791.0,4194616,0,65555,0,,,
1380,Sudeste,MG,,31,,,,2023-03-13,11,21168791.0,4194616,0,65555,0,,,
1381,Sudeste,MG,,31,,,,2023-03-14,11,21168791.0,4194616,0,65555,0,,,
1382,Sudeste,MG,,31,,,,2023-03-15,11,21168791.0,4194616,0,65555,0,,,
1383,Sudeste,MG,,31,,,,2023-03-16,11,21168791.0,4194616,0,65555,0,,,
1384,Sudeste,MG,,31,,,,2023-03-17,11,21168791.0,4194616,0,65555,0,,,
1385,Sudeste,MG,,31,,,,2023-03-18,11,21168791.0,4194616,0,65575,20,,,
1386,Sudeste,ES,,32,,,,2023-01-01,1,4018650.0,1311144,0,14964,0,,,
1387,Sudeste,ES,,32,,,,2023-01-02,1,4018650.0,1312366,1222,14972,8,,,
1388,Sudeste,ES,,32,,,,2023-01-03,1,4018650.0,1313100,734,14974,2,,,
1389,Sudeste,ES,,32,,,,2023-01-04,1,4018650.0,1313725,625,14975,1,,,
1390,Sudeste,ES,,32,,,,2023-01-05,1,4018650.0,1314072,347,14977,2,,,
1391,Sudeste,ES,,32,,,,2023-01-06,1,4018650.0,1314760,688,14980,3,,,
1392,Sudeste,ES,,32,,,,2023-01-07,1,4018650.0,1314967,207,14980,0,,,
1393,Sudeste,ES,,32,,,,2023-01-08,2,4018650.0,1315072,105,14982,2,,,
1394,Sudeste,ES,,32,,,,2023-01-09,2,4018650.0,1315072,0,14982,0,,,
1395,Sudeste,ES,,32,,,,2023-01-10,2,4018650.0,1315441,369,14984,2,,,
1396,Sudeste,ES,,32,,,,2023-01-11,2,4018650.0,1315894,453,14986,2,,,
1397,Sudeste,ES,,32,,,,2023-01-12,2,4018650.0,1316144,250,14990,4,,,
1398,Sudeste,ES,,32,,,,2023-01-13,2,4018650.0,1316413,269,14992,2,,,
1399,Sudeste,ES,,32,,,,2023-01-14,2,4018650.0,1316663,250,14992,0,,,
1400,Sudeste,ES,,32,,,,2023-01-15,3,4018650.0,1316663,0,14992,0,,,
1401,Sudeste,ES,,32,,,,2023-01-16,3,4018650.0,1316773,110,14993,1,,,
1402,Sudeste,ES,,32,,,,2023-01-17,3,4018650.0,1317160,387,14997,4,,,
1403,Sudeste,ES,,32,,,,2023-01-18,3,4018650.0,1317329,169,14997,0,,,
1404,Sudeste,ES,,32,,,,2023-01-19,3,4018650.0,1317584,255,14998,1,,,
1405,Sudeste,ES,,32,,,,2023-01-20,3,4018650.0,1317879,295,15001,3,,,
1406,Sudeste,ES,,32,,,,2023-01-21,3,4018650.0,1318014,135,15002,1,,,
1407,Sudeste,ES,,32,,,,2023-01-22,4,4018650.0,1318026,12,15002,0,,,
1408,Sudeste,ES,,32,,,,2023-01-23,4,4018650.0,1318159,133,15002,0,,,
1409,Sudeste,ES,,32,,,,2023-01-24,4,4018650.0,1318282,123,15003,1,,,
1410,Sudeste,ES,,32,,,,2023-01-25,4,4018650.0,1318655,373,15003,0,,,
1411,Sudeste,ES,,32,,,,2023-01-26,4,4018650.0,1318838,183,15009,6,,,
1412,Sudeste,ES,,32,,,,2023-01-27,4,4018650.0,1319000,162,15010,1,,,
1413,Sudeste,ES,,32,,,,2023-01-28,4,4018650.0,1319188,188,15012,2,,,
1414,Sudeste,ES,,32,,,,2023-01-29,5,4018650.0,1319224,36,15013,1,,,
1415,Sudeste,ES,,32,,,,2023-01-30,5,4018650.0,1319238,14,15013,0,,,
1416,Sudeste,ES,,32,,,,2023-01-31,5,4018650.0,1319367,129,15015,2,,,
1417,Sudeste,ES,,32,,,,2023-02-01,5,4018650.0,1319627,260,15020,5,,,
1418,Sudeste,ES,,32,,,,2023-02-02,5,4018650.0,1319730,103,15022,2,,,
1419,Sudeste,ES,,32,,,,2023-02-03,5,4018650.0,1319928,198,15023,1,,,
1420,Sudeste,ES,,32,,,,2023-02-04,5,4018650.0,1320097,169,15025,2,,,
1421,Sudeste,ES,,32,,,,2023-02-05,6,4018650.0,1320097,0,15025,0,,,
1422,Sudeste,ES,,32,,,,2023-02-06,6,4018650.0,1320109,12,15026,1,,,
1423,Sudeste,ES,,32,,,,2023-02-07,6,4018650.0,1320365,256,15029,3,,,
1424,Sudeste,ES,,32,,,,2023-02-08,6,4018650.0,1320511,146,15030,1,,,
1425,Sudeste,ES,,32,,,,2023-02-09,6,4018650.0,1320511,0,15030,0,,,
1426,Sudeste,ES,,32,,,,2023-02-10,6,4018650.0,1320814,303,15032,2,,,
1427,Sudeste,ES,,32,,,,2023-02-11,6,4018650.0,1320842,28,15032,0,,,
1428,Sudeste,ES,,32,,,,2023-02-12,7,4018650.0,1320835,-7,15032,0,,,
1429,Sudeste,ES,,32,,,,2023-02-13,7,4018650.0,1320945,110,15032,0,,,
1430,Sudeste,ES,,32,,,,2023-02-14,7,4018650.0,1321070,125,15036,4,,,
1431,Sudeste,ES,,32,,,,2023-02-15,7,4018650.0,1321164,94,15036,0,,,
1432,Sudeste,ES,,32,,,,2023-02-16,7,4018650.0,1321462,298,15037,1,,,
1433,Sudeste,ES,,32,,,,2023-02-17,7,4018650.0,1321526,64,15037,0,,,
1434,Sudeste,ES,,32,,,,2023-02-18,7,4018650.0,1321526,0,15037,0,,,
1435,Sudeste,ES,,32,,,,2023-02-19,8,4018650.0,1321526,0,15037,0,,,
1436,Sudeste,ES,,32,,,,2023-02-20,8,4018650.0,1321526,0,15037,0,,,
1437,Sudeste,ES,,32,,,,2023-02-21,8,4018650.0,1321847,321,15037,0,,,
1438,Sudeste,ES,,32,,,,2023-02-22,8,4018650.0,1321526,-321,15037,0,,,
1439,Sudeste,ES,,32,,,,2023-02-23,8,4018650.0,1321946,420,15037,0,,,
1440,Sudeste,ES,,32,,,,2023-02-24,8,4018650.0,1322171,225,15039,2,,,
1441,Sudeste,ES,,32,,,,2023-02-25,8,4018650.0,1322363,192,15039,0,,,
1442,Sudeste,ES,,32,,,,2023-02-26,9,4018650.0,1322373,10,15039,0,,,
1443,Sudeste,ES,,32,,,,2023-02-27,9,4018650.0,1322373,0,15039,0,,,
1444,Sudeste,ES,,32,,,,2023-02-28,9,4018650.0,1322738,365,15041,2,,,
1445,Sudeste,ES,,32,,,,2023-03-01,9,4018650.0,1322738,0,15041,0,,,
1446,Sudeste,ES,,32,,,,2023-03-02,9,4018650.0,1322738,0,15041,0,,,
1447,Sudeste,ES,,32,,,,2023-03-03,9,4018650.0,1323318,580,15041,0,,,
1448,Sudeste,ES,,32,,,,2023-03-04,9,4018650.0,1323595,277,15041,0,,,
1449,Sudeste,ES,,32,,,,2023-03-05,10,4018650.0,1323595,0,15041,0,,,
1450,Sudeste,ES,,32,,,,2023-03-06,10,4018650.0,1323595,0,15041,0,,,
1451,Sudeste,ES,,32,,,,2023-03-07,10,4018650.0,1323595,0,15041,0,,,
1452,Sudeste,ES,,32,,,,2023-03-08,10,4018650.0,1323595,0,15041,0,,,
1453,Sudeste,ES,,32,,,,2023-03-09,10,4018650.0,1323595,0,15041,0,,,
1454,Sudeste,ES,,32,,,,2023-03-10,10,4018650.0,1323595,0,15041,0,,,
1455,Sudeste,ES,,32,,,,2023-03-11,10,4018650.0,1324306,711,15044,3,,,
1456,Sudeste,ES,,32,,,,2023-03-12,11,4018650.0,1324306,0,15044,0,,,
1457,Sudeste,ES,,32,,,,2023-03-13,11,4018650.0,1324306,0,15044,0,,,
1458,Sudeste,ES,,32,,,,2023-03-14,11,4018650.0,1324306,0,15044,0,,,
1459,Sudeste,ES,,32,,,,2023-03-15,11,4018650.0,1324306,0,15044,0,,,
1460,Sudeste,ES,,32,,,,2023-03-16,11,4018650.0,1324306,0,15044,0,,,
1461,Sudeste,ES,,32,,,,2023-03-17,11,4018650.0,1324306,0,15044,0,,,
1462,Sudeste,ES,,32,,,,2023-03-18,11,4018650.0,1325522,1216,15047,3,,,
1463,Sudeste,RJ,,33,,,,2023-01-01,1,17264943.0,2701378,0,76508,0,,,
1464,Sudeste,RJ,,33,,,,2023-01-02,1,17264943.0,2702176,798,76513,5,,,
1465,Sudeste,RJ,,33,,,,2023-01-03,1,17264943.0,2702876,700,76526,13,,,
1466,Sudeste,RJ,,33,,,,2023-01-04,1,17264943.0,2705998,3122,76534,8,,,
1467,Sudeste,RJ,,33,,,,2023-01-05,1,17264943.0,2706528,530,76539,5,,,
1468,Sudeste,RJ,,33,,,,2023-01-06,1,17264943.0,2709073,2545,76545,6,,,
1469,Sudeste,RJ,,33,,,,2023-01-07,1,17264943.0,2709073,0,76545,0,,,
1470,Sudeste,RJ,,33,,,,2023-01-08,2,17264943.0,2709073,0,76545,0,,,
1471,Sudeste,RJ,,33,,,,2023-01-09,2,17264943.0,2709712,639,76553,8,,,
1472,Sudeste,RJ,,33,,,,2023-01-10,2,17264943.0,2712254,2542,76562,9,,,
1473,Sudeste,RJ,,33,,,,2023-01-11,2,17264943.0,2713302,1048,76566,4,,,
1474,Sudeste,RJ,,33,,,,2023-01-12,2,17264943.0,2714491,1189,76597,31,,,
1475,Sudeste,RJ,,33,,,,2023-01-13,2,17264943.0,2715649,1158,76605,8,,,
1476,Sudeste,RJ,,33,,,,2023-01-14,2,17264943.0,2715649,0,76605,0,,,
1477,Sudeste,RJ,,33,,,,2023-01-15,3,17264943.0,2715649,0,76605,0,,,
1478,Sudeste,RJ,,33,,,,2023-01-16,3,17264943.0,2717193,1544,76615,10,,,
1479,Sudeste,RJ,,33,,,,2023-01-17,3,17264943.0,2718341,1148,76622,7,,,
1480,Sudeste,RJ,,33,,,,2023-01-18,3,17264943.0,2718700,359,76631,9,,,
1481,Sudeste,RJ,,33,,,,2023-01-19,3,17264943.0,2719059,359,76636,5,,,
1482,Sudeste,RJ,,33,,,,2023-01-20,3,17264943.0,2719059,0,76636,0,,,
1483,Sudeste,RJ,,33,,,,2023-01-21,3,17264943.0,2719059,0,76636,0,,,
1484,Sudeste,RJ,,33,,,,2023-01-22,4,17264943.0,2719059,0,76636,0,,,
1485,Sudeste,RJ,,33,,,,2023-01-23,4,17264943.0,2722927,3868,76646,10,,,
1486,Sudeste,RJ,,33,,,,2023-01-24,4,17264943.0,2723296,369,76652,6,,,
1487,Sudeste,RJ,,33,,,,2023-01-25,4,17264943.0,2725044,1748,76657,5,,,
1488,Sudeste,RJ,,33,,,,2023-01-26,4,17264943.0,2726134,1090,76658,1,,,
1489,Sudeste,RJ,,33,,,,2023-01-27,4,17264943.0,2727033,899,76664,6,,,
1490,Sudeste,RJ,,33,,,,2023-01-28,4,17264943.0,2727033,0,76664,0,,,
1491,Sudeste,RJ,,33,,,,2023-01-29,5,17264943.0,2727033,0,76664,0,,,
1492,Sudeste,RJ,,33,,,,2023-01-30,5,17264943.0,2728100,1067,76677,13,,,
1493,Sudeste,RJ,,33,,,,2023-01-31,5,17264943.0,2728919,819,76679,2,,,
1494,Sudeste,RJ,,33,,,,2023-02-01,5,17264943.0,2729686,767,76682,3,,,
1495,Sudeste,RJ,,33,,,,2023-02-02,5,17264943.0,2730501,815,76683,1,,,
1496,Sudeste,RJ,,33,,,,2023-02-03,5,17264943.0,2731244,743,76692,9,,,
1497,Sudeste,RJ,,33,,,,2023-02-04,5,17264943.0,2731244,0,76692,0,,,
1498,Sudeste,RJ,,33,,,,2023-02-05,6,17264943.0,2731244,0,76692,0,,,
1499,Sudeste,RJ,,33,,,,2023-02-06,6,17264943.0,2732126,882,76700,8,,,
1500,Sudeste,RJ,,33,,,,2023-02-07,6,17264943.0,2733232,1106,76709,9,,,
1501,Sudeste,RJ,,33,,,,2023-02-08,6,17264943.0,2733452,220,76714,5,,,
1502,Sudeste,RJ,,33,,,,2023-02-09,6,17264943.0,2733797,345,76725,11,,,
1503,Sudeste,RJ,,33,,,,2023-02-10,6,17264943.0,2735284,1487,76725,0,,,
1504,Sudeste,RJ,,33,,,,2023-02-11,6,17264943.0,2735284,0,76725,0,,,
1505,Sudeste,RJ,,33,,,,2023-02-12,7,17264943.0,2735284,0,76725,0,,,
1506,Sudeste,RJ,,33,,,,2023-02-13,7,17264943.0,2736123,839,76737,12,,,
1507,Sudeste,RJ,,33,,,,2023-02-14,7,17264943.0,2738010,1887,76765,28,,,
1508,Sudeste,RJ,,33,,,,2023-02-15,7,17264943.0,2738496,486,76769,4,,,
1509,Sudeste,RJ,,33,,,,2023-02-16,7,17264943.0,2740067,1571,76776,7,,,
1510,Sudeste,RJ,,33,,,,2023-02-17,7,17264943.0,2740730,663,76781,5,,,
1511,Sudeste,RJ,,33,,,,2023-02-18,7,17264943.0,2740730,0,76781,0,,,
1512,Sudeste,RJ,,33,,,,2023-02-19,8,17264943.0,2740730,0,76781,0,,,
1513,Sudeste,RJ,,33,,,,2023-02-20,8,17264943.0,2740730,0,76781,0,,,
1514,Sudeste,RJ,,33,,,,2023-02-21,8,17264943.0,2740730,0,76781,0,,,
1515,Sudeste,RJ,,33,,,,2023-02-22,8,17264943.0,2740730,0,76781,0,,,
1516,Sudeste,RJ,,33,,,,2023-02-23,8,17264943.0,2742697,1967,76803,22,,,
1517,Sudeste,RJ,,33,,,,2023-02-24,8,17264943.0,2744390,1693,76811,8,,,
1518,Sudeste,RJ,,33,,,,2023-02-25,8,17264943.0,2744390,0,76811,0,,,
1519,Sudeste,RJ,,33,,,,2023-02-26,9,17264943.0,2744390,0,76811,0,,,
1520,Sudeste,RJ,,33,,,,2023-02-27,9,17264943.0,2745792,1402,76817,6,,,
1521,Sudeste,RJ,,33,,,,2023-02-28,9,17264943.0,2748109,2317,76824,7,,,
1522,Sudeste,RJ,,33,,,,2023-03-01,9,17264943.0,2749661,1552,76833,9,,,
1523,Sudeste,RJ,,33,,,,2023-03-02,9,17264943.0,2751176,1515,76838,5,,,
1524,Sudeste,RJ,,33,,,,2023-03-03,9,17264943.0,2752662,1486,76844,6,,,
1525,Sudeste,RJ,,33,,,,2023-03-04,9,17264943.0,2754359,1697,76852,8,,,
1526,Sudeste,RJ,,33,,,,2023-03-05,10,17264943.0,2754359,0,76852,0,,,
1527,Sudeste,RJ,,33,,,,2023-03-06,10,17264943.0,2754359,0,76852,0,,,
1528,Sudeste,RJ,,33,,,,2023-03-07,10,17264943.0,2754359,0,76852,0,,,
1529,Sudeste,RJ,,33,,,,2023-03-08,10,17264943.0,2754359,0,76852,0,,,
1530,Sudeste,RJ,,33,,,,2023-03-09,10,17264943.0,2754359,0,76852,0,,,
1531,Sudeste,RJ,,33,,,,2023-03-10,10,17264943.0,2754359,0,76852,0,,,
1532,Sudeste,RJ,,33,,,,2023-03-11,10,17264943.0,2762341,7982,76904,52,,,
1533,Sudeste,RJ,,33,,,,2023-03-12,11,17264943.0,2762341,0,76904,0,,,
1534,Sudeste,RJ,,33,,,,2023-03-13,11,17264943.0,2762341,0,76904,0,,,
1535,Sudeste,RJ,,33,,,,2023-03-14,11,17264943.0,2762341,0,76904,0,,,
1536,Sudeste,RJ,,33,,,,2023-03-15,11,17264943.0,2762341,0,76904,0,,,
1537,Sudeste,RJ,,33,,,,2023-03-16,11,17264943.0,2762341,0,76904,0,,,
1538,Sudeste,RJ,,33,,,,2023-03-17,11,17264943.0,2762341,0,76904,0,,,
1539,Sudeste,RJ,,33,,,,2023-03-18,11,17264943.0,2770310,7969,76972,68,,,
1540,Sudeste,SP,,35,,,,2023-01-01,1,45919049.0,6315333,0,177411,0,,,
1541,Sudeste,SP,,35,,,,2023-01-02,1,45919049.0,6317683,2350,177439,28,,,
1542,Sudeste,SP,,35,,,,2023-01-03,1,45919049.0,6321788,4105,177487,48,,,
1543,Sudeste,SP,,35,,,,2023-01-04,1,45919049.0,6327470,5682,177572,85,,,
1544,Sudeste,SP,,35,,,,2023-01-05,1,45919049.0,6333749,6279,177615,43,,,
1545,Sudeste,SP,,35,,,,2023-01-06,1,45919049.0,6339283,5534,177693,78,,,
1546,Sudeste,SP,,35,,,,2023-01-07,1,45919049.0,6339283,0,177693,0,,,
1547,Sudeste,SP,,35,,,,2023-01-08,2,45919049.0,6339283,0,177693,0,,,
1548,Sudeste,SP,,35,,,,2023-01-09,2,45919049.0,6346096,6813,177740,47,,,
1549,Sudeste,SP,,35,,,,2023-01-10,2,45919049.0,6352526,6430,177740,0,,,
1550,Sudeste,SP,,35,,,,2023-01-11,2,45919049.0,6357566,5040,177740,0,,,
1551,Sudeste,SP,,35,,,,2023-01-12,2,45919049.0,6362607,5041,177740,0,,,
1552,Sudeste,SP,,35,,,,2023-01-13,2,45919049.0,6367148,4541,177740,0,,,
1553,Sudeste,SP,,35,,,,2023-01-14,2,45919049.0,6367148,0,177740,0,,,
1554,Sudeste,SP,,35,,,,2023-01-15,3,45919049.0,6367148,0,177740,0,,,
1555,Sudeste,SP,,35,,,,2023-01-16,3,45919049.0,6367148,0,177740,0,,,
1556,Sudeste,SP,,35,,,,2023-01-17,3,45919049.0,6377010,9862,177740,0,,,
1557,Sudeste,SP,,35,,,,2023-01-18,3,45919049.0,6377010,0,177740,0,,,
1558,Sudeste,SP,,35,,,,2023-01-19,3,45919049.0,6385729,8719,178149,409,,,
1559,Sudeste,SP,,35,,,,2023-01-20,3,45919049.0,6389460,3731,178178,29,,,
1560,Sudeste,SP,,35,,,,2023-01-21,3,45919049.0,6389460,0,178178,0,,,
1561,Sudeste,SP,,35,,,,2023-01-22,4,45919049.0,6389460,0,178178,0,,,
1562,Sudeste,SP,,35,,,,2023-01-23,4,45919049.0,6389460,0,178178,0,,,
1563,Sudeste,SP,,35,,,,2023-01-24,4,45919049.0,6398150,8690,178272,94,,,
1564,Sudeste,SP,,35,,,,2023-01-25,4,45919049.0,6401428,3278,178319,47,,,
1565,Sudeste,SP,,35,,,,2023-01-26,4,45919049.0,6403854,2426,178348,29,,,
1566,Sudeste,SP,,35,,,,2023-01-27,4,45919049.0,6403854,0,178348,0,,,
1567,Sudeste,SP,,35,,,,2023-01-28,4,45919049.0,6403854,0,178348,0,,,
1568,Sudeste,SP,,35,,,,2023-01-29,5,45919049.0,6403854,0,178348,0,,,
1569,Sudeste,SP,,35,,,,2023-01-30,5,45919049.0,6409826,5972,178428,80,,,
1570,Sudeste,SP,,35,,,,2023-01-31,5,45919049.0,6412507,2681,178475,47,,,
1571,Sudeste,SP,,35,,,,2023-02-01,5,45919049.0,6415059,2552,178532,57,,,
1572,Sudeste,SP,,35,,,,2023-02-02,5,45919049.0,6417480,2421,178565,33,,,
1573,Sudeste,SP,,35,,,,2023-02-03,5,45919049.0,6419637,2157,178608,43,,,
1574,Sudeste,SP,,35,,,,2023-02-04,5,45919049.0,6419637,0,178608,0,,,
1575,Sudeste,SP,,35,,,,2023-02-05,6,45919049.0,6419637,0,178608,0,,,
1576,Sudeste,SP,,35,,,,2023-02-06,6,45919049.0,6422005,2368,178640,32,,,
1577,Sudeste,SP,,35,,,,2023-02-07,6,45919049.0,6422005,0,178640,0,,,
1578,Sudeste,SP,,35,,,,2023-02-08,6,45919049.0,6426265,4260,178706,66,,,
1579,Sudeste,SP,,35,,,,2023-02-09,6,45919049.0,6428812,2547,178723,17,,,
1580,Sudeste,SP,,35,,,,2023-02-10,6,45919049.0,6431045,2233,178738,15,,,
1581,Sudeste,SP,,35,,,,2023-02-11,6,45919049.0,6431045,0,178738,0,,,
1582,Sudeste,SP,,35,,,,2023-02-12,7,45919049.0,6431045,0,178738,0,,,
1583,Sudeste,SP,,35,,,,2023-02-13,7,45919049.0,6433698,2653,178748,10,,,
1584,Sudeste,SP,,35,,,,2023-02-14,7,45919049.0,6435948,2250,178779,31,,,
1585,Sudeste,SP,,35,,,,2023-02-15,7,45919049.0,6438737,2789,178801,22,,,
1586,Sudeste,SP,,35,,,,2023-02-16,7,45919049.0,6441519,2782,178824,23,,,
1587,Sudeste,SP,,35,,,,2023-02-17,7,45919049.0,6444454,2935,178840,16,,,
1588,Sudeste,SP,,35,,,,2023-02-18,7,45919049.0,6444454,0,178840,0,,,
1589,Sudeste,SP,,35,,,,2023-02-19,8,45919049.0,6444454,0,178840,0,,,
1590,Sudeste,SP,,35,,,,2023-02-20,8,45919049.0,6444454,0,178840,0,,,
1591,Sudeste,SP,,35,,,,2023-02-21,8,45919049.0,6444454,0,178840,0,,,
1592,Sudeste,SP,,35,,,,2023-02-22,8,45919049.0,6448208,3754,178858,18,,,
1593,Sudeste,SP,,35,,,,2023-02-23,8,45919049.0,6449802,1594,178872,14,,,
1594,Sudeste,SP,,35,,,,2023-02-24,8,45919049.0,6452475,2673,178915,43,,,
1595,Sudeste,SP,,35,,,,2023-02-25,8,45919049.0,6452475,0,178915,0,,,
1596,Sudeste,SP,,35,,,,2023-02-26,9,45919049.0,6452475,0,178915,0,,,
1597,Sudeste,SP,,35,,,,2023-02-27,9,45919049.0,6457756,5281,178957,42,,,
1598,Sudeste,SP,,35,,,,2023-02-28,9,45919049.0,6461165,3409,178993,36,,,
1599,Sudeste,SP,,35,,,,2023-03-01,9,45919049.0,6464309,3144,179013,20,,,
1600,Sudeste,SP,,35,,,,2023-03-02,9,45919049.0,6466727,2418,179032,19,,,
1601,Sudeste,SP,,35,,,,2023-03-03,9,45919049.0,6469442,2715,179039,7,,,
1602,Sudeste,SP,,35,,,,2023-03-04,9,45919049.0,6469442,0,179039,0,,,
1603,Sudeste,SP,,35,,,,2023-03-05,10,45919049.0,6469442,0,179039,0,,,
1604,Sudeste,SP,,35,,,,2023-03-06,10,45919049.0,6469442,0,179039,0,,,
1605,Sudeste,SP,,35,,,,2023-03-07,10,45919049.0,6469442,0,179039,0,,,
1606,Sudeste,SP,,35,,,,2023-03-08,10,45919049.0,6469442,0,179039,0,,,
1607,Sudeste,SP,,35,,,,2023-03-09,10,45919049.0,6469442,0,179039,0,,,
1608,Sudeste,SP,,35,,,,2023-03-10,10,45919049.0,6469442,0,179039,0,,,
1609,Sudeste,SP,,35,,,,2023-03-11,10,45919049.0,6489494,20052,179176,137,,,
1610,Sudeste,SP,,35,,,,2023-03-12,11,45919049.0,6489494,0,179176,0,,,
1611,Sudeste,SP,,35,,,,2023-03-13,11,45919049.0,6489494,0,179176,0,,,
1612,Sudeste,SP,,35,,,,2023-03-14,11,45919049.0,6489494,0,179176,0,,,
